"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-let-7d-5p",46.3330994104117,-8.19416214936606,0.925835424349067,-8.85056019014091,8.70810836309453e-19,4.59946450814356e-18
"hsa-mir-183",29.4855201899294,8.11979569374692,0.919388117047988,8.83173878711671,1.03060900420583e-18,5.39444893192423e-18
"hsa-miR-96-5p",14.1911289915967,-8.00788139930076,0.907891727377104,-8.8203044017545,1.14148979729894e-18,5.92147832348825e-18
"hsa-miR-142-5p",232.547793691481,-8.21906447859807,0.932743652528749,-8.81170775734091,1.23253598196714e-18,6.33719827896378e-18
"hsa-miR-224-5p",146.670270440154,-10.0506828013024,1.15583705304583,-8.69558799384139,3.45038294635053e-18,1.75848464195584e-17
"hsa-mir-199a-1",56.208741579273,9.04814101398145,1.04432803300259,8.66407941570503,4.55176015821925e-18,2.27980401028051e-17
"hsa-mir-199a-2",56.208741579273,9.04814101398145,1.04432803300259,8.66407941570503,4.55176015821925e-18,2.27980401028051e-17
"hsa-mir-125a",39.2312689027693,8.5310350383493,0.992821636826314,8.59271667932206,8.49367904037743e-18,4.21780130124725e-17
"hsa-mir-342",86.1340487829883,9.66408064510004,1.14307710319954,8.45444337748498,2.80421833645817e-17,1.38072106227305e-16
"hsa-miR-1228-5p",24.2449617128827,-16.8747346295852,2.00578726644703,-8.41302311160666,3.99576197406034e-17,1.95087202262946e-16
"hsa-mir-199b",46.3697511957229,8.77059324834006,1.0536120466747,8.32430995452344,8.48213943640009e-17,4.10676917712371e-16
"hsa-mir-425",76.0122276527444,9.48393727849463,1.14102291021461,8.31178514786425,9.42729976411562e-17,4.52666211814147e-16
"hsa-mir-155",35.7688094333676,8.39759876756785,1.01119233182409,8.30465036499969,1.00113810638218e-16,4.7677150803938e-16
"hsa-mir-744",29.9563787809512,8.14252873443474,0.98424646044969,8.2728554905999,1.30788184616432e-16,6.1778809156217e-16
"hsa-miR-619-5p",82.4916840939097,-10.3287896724864,1.24998475388719,-8.26313252250957,1.41898553899735e-16,6.64863385610855e-16
"hsa-mir-223",96.622293184826,9.82965179143975,1.19717062513483,8.21073586760677,2.19837002075733e-16,1.021802385648e-15
"hsa-mir-26b",38.5442025179186,8.50444113214324,1.03606327117214,8.20841870257768,2.24120477798573e-16,1.03344442540453e-15
"hsa-miR-150-5p",30.0276021257835,-7.90272171167282,0.97825587331352,-8.0783790082496,6.56333484414864e-16,3.0025964916932e-15
